item_id,regions,genres,languages,directors,year,mins,movie_douban_score,movie_douban_votes,type
254188,5,152,1,1,0,41,0,0,2
254189,5,9,1,1,0,0,6,2,2
254190,5,153,1,1,0,9,5,4,2
254191,9,3,5,378,20,4,0,0,2
254192,31,9,20,1,5,0,0,0,2
254193,9,154,4,379,0,9,0,0,2
254194,9,9,22,380,0,0,0,0,2
254195,6,4,4,381,0,29,5,1,2
254196,8,20,39,382,0,57,0,0,2
254197,6,35,4,1,20,0,4,1,2
254198,5,0,0,1,0,0,0,0,2
254199,9,112,4,1,0,0,1,4,2
254200,3,16,2,383,5,0,11,2,2
254201,9,20,4,384,0,0,11,4,2
254202,12,23,8,1,0,0,14,5,2
254203,38,5,19,385,0,0,0,0,2
254204,3,155,2,386,0,0,3,4,2
254205,3,3,2,387,0,0,10,1,2
254206,12,53,8,388,0,0,1,2,2
254207,5,51,1,1,0,0,0,0,2
254208,9,55,4,389,0,96,5,9,2
254209,29,102,68,390,4,96,11,2,2
254210,5,26,1,391,0,98,12,5,2
254211,5,9,1,1,0,0,6,2,2
254212,9,16,4,392,0,0,0,0,2
254213,1,10,1,1,26,148,4,5,2
254214,9,19,4,393,0,0,3,4,2
254215,72,156,0,1,0,86,14,1,2
254216,9,20,4,394,0,0,14,5,2
254217,5,5,1,395,0,60,5,2,2
254218,12,20,8,1,0,0,6,4,2
254219,3,9,2,1,4,0,0,0,2
254220,73,0,69,1,0,0,0,0,2
254221,74,5,7,1,0,0,0,0,2
254222,5,35,0,396,4,0,0,0,2
254223,31,9,20,1,1,0,0,0,2
254224,1,9,1,1,0,100,6,1,2
254225,5,0,1,1,6,0,0,0,2
254226,75,9,0,1,0,80,0,0,2
254227,1,39,1,397,4,160,3,2,2
254228,5,9,1,1,25,0,0,0,2
254229,5,0,1,1,23,0,0,0,2
254230,7,35,10,1,0,25,4,2,2
254231,9,3,4,398,0,0,0,0,2
254232,5,9,1,1,6,0,0,0,2
254233,9,19,4,399,0,0,16,6,2
254234,9,9,4,400,0,0,10,2,2
254235,76,5,4,401,0,100,7,2,2
254236,22,50,20,1,0,72,0,0,2
254237,3,21,2,402,0,0,14,2,2
254238,9,157,4,403,0,0,0,0,2
254239,9,4,0,404,4,40,0,0,2
254240,6,9,4,405,0,0,0,0,2
254241,3,39,2,406,0,0,1,5,2
254242,3,0,2,407,26,60,0,0,2
254243,9,20,4,408,0,0,6,9,2
254244,9,95,4,409,0,91,16,5,2
254245,9,83,4,410,0,0,1,9,2
254246,1,0,1,1,4,0,0,0,2
254247,68,19,20,1,0,0,10,2,2
254248,1,9,1,1,0,59,5,6,2
254249,6,0,4,411,0,107,0,0,2
254250,5,9,1,1,0,0,0,0,2
254251,9,117,4,412,0,0,3,6,2
254252,5,19,1,413,0,60,10,4,2
254253,77,158,70,1,5,9,0,0,2
254254,52,3,22,414,4,7,1,2,2
254255,31,159,29,1,20,48,0,0,2
254256,78,21,0,415,0,94,14,2,2
254257,5,20,1,1,0,0,11,4,2
254258,9,4,4,416,0,5,0,0,2
254259,9,18,4,1,0,29,6,5,2
254260,3,16,2,417,0,59,0,0,2
254261,5,21,1,418,0,90,1,1,2
254262,42,16,1,1,5,56,0,0,2
254263,8,0,39,1,0,0,4,2,2
254264,1,0,1,419,0,0,3,3,2
254265,9,160,4,1,0,0,5,4,2
254266,9,20,4,420,0,0,12,4,2
254267,5,87,1,1,0,86,0,0,2
254268,3,161,2,421,0,0,6,6,2
254269,5,9,1,1,7,89,0,0,2
254270,39,162,1,1,4,13,3,1,2
254271,9,9,4,422,0,0,3,5,2
254272,22,163,14,1,0,0,3,5,2
254273,30,135,19,1,12,12,0,0,2
254274,9,9,4,423,0,45,10,5,2
254275,1,9,71,1,0,0,0,0,2
254276,9,18,4,424,0,18,14,5,2
254277,3,16,2,425,0,0,10,4,2
254278,9,20,4,1,0,0,5,6,2
254279,9,9,4,426,0,0,5,2,2
254280,9,9,4,30,0,0,10,4,2
254281,12,164,8,427,0,0,3,4,2
254282,9,45,4,428,0,0,14,9,2
254283,9,18,4,429,0,12,10,2,2
254284,79,165,1,430,1,96,0,0,2
254285,36,146,55,1,12,0,0,0,2
254286,80,12,19,1,5,20,0,0,2
254287,9,20,4,171,0,0,8,7,2
254288,3,166,2,431,0,0,11,5,2
254289,12,32,8,432,0,0,10,4,2
254290,9,23,4,433,0,91,8,2,2
254291,9,18,72,434,0,10,3,2,2
254292,5,26,1,1,0,89,0,0,2
254293,3,102,2,435,0,0,3,6,2
254294,9,9,4,1,4,0,0,0,2
254295,3,129,2,436,0,0,10,6,2
254296,9,21,4,437,1,12,0,0,2
254297,12,4,73,438,4,38,0,0,2
254298,3,0,2,439,27,60,0,0,2
254299,5,14,1,440,0,0,6,4,2
254300,3,21,2,441,0,0,12,1,2
254301,9,167,4,442,0,16,0,0,2
254302,9,103,4,443,0,0,5,9,2
254303,5,59,1,1,0,0,3,1,2
254304,5,168,1,1,4,87,1,3,2
254305,5,169,1,1,0,24,3,2,2
254306,9,4,4,444,4,29,0,0,2
254307,5,20,1,1,0,0,5,5,2
254308,3,16,2,383,4,0,11,2,2
254309,9,104,4,445,0,95,7,4,2
254310,3,21,2,446,0,0,5,4,2
254311,5,91,1,447,0,71,5,1,2
254312,9,19,4,448,4,0,14,4,2
254313,9,12,4,449,0,15,0,0,2
254314,9,4,39,307,4,4,0,0,2
254315,3,0,2,450,0,0,10,2,2
254316,3,105,2,451,4,0,1,2,2
254317,3,53,2,452,0,0,11,4,2
254318,5,170,1,1,1,10,0,0,2
254319,1,14,1,1,4,0,0,0,2
254320,3,21,2,453,0,0,12,5,2
254321,3,20,2,1,0,0,14,1,2
254322,3,20,2,1,1,0,10,3,2
254323,1,5,1,1,4,0,0,0,2
254324,3,92,2,454,0,80,1,2,2
254325,5,171,1,455,0,0,11,5,2
254326,12,21,8,456,0,0,10,4,2
254327,9,9,4,457,0,0,6,5,2
254328,9,132,4,458,0,0,10,4,2
254329,3,0,2,1,0,25,10,3,2
254330,31,73,20,459,0,0,0,0,2
254331,3,172,2,460,0,0,14,4,2
254332,12,109,8,461,0,0,3,5,2
254333,5,128,1,462,0,0,0,0,2
254334,5,26,1,1,4,84,7,1,2
254335,9,14,4,1,0,0,0,0,2
254336,3,21,2,463,0,0,3,5,2
254337,5,108,1,1,0,0,0,0,2
254338,5,173,1,464,0,0,1,5,2
254339,3,21,2,465,0,0,12,3,2
254340,9,20,4,466,0,0,6,2,2
254341,3,9,2,1,4,29,0,0,2
254342,5,20,1,1,0,0,5,2,2
254343,5,20,1,1,0,0,10,2,2
254344,3,9,2,1,23,117,6,1,2
254345,81,174,0,1,5,6,0,0,2
254346,6,45,4,1,0,108,10,2,2
254347,9,175,4,467,0,0,6,4,2
254348,9,176,4,1,0,0,3,1,2
254349,3,0,2,439,28,60,0,0,2
254350,9,4,4,468,0,0,0,0,2
254351,7,0,3,1,4,99,11,1,2
254352,82,1,32,1,0,0,13,2,2
254353,5,156,1,1,4,0,6,3,2
254354,3,21,2,469,0,0,14,5,2
254355,5,20,1,470,0,0,6,2,2
254356,3,74,2,471,0,0,11,5,2
254357,9,18,4,472,0,0,5,4,2
254358,10,21,7,473,0,144,14,4,2
254359,9,35,0,1,4,160,1,9,2
254360,8,10,39,1,21,214,4,5,2
254361,5,4,1,1,4,10,0,0,2
254362,3,21,2,474,0,0,3,5,2
254363,3,177,2,475,0,0,10,4,2
254364,68,0,0,1,0,25,0,0,2
254365,5,71,1,476,0,98,16,2,2
254366,3,23,2,477,0,0,3,6,2
254367,5,178,1,478,0,0,6,4,2
254368,1,179,1,1,1,0,0,0,2
254369,12,32,8,479,0,0,3,4,2
254370,12,180,8,480,0,0,3,6,2
254371,6,181,4,481,0,13,11,2,2
254372,5,15,1,482,0,82,6,6,2
254373,5,182,1,483,0,83,12,2,2
254374,3,0,2,484,0,0,0,0,2
254375,3,129,0,485,0,0,3,5,2
254376,48,30,19,486,0,114,5,4,2
254377,8,0,39,487,0,0,0,0,2
254378,64,9,74,488,0,78,5,3,2
254379,9,9,4,489,24,0,0,0,2
254380,5,0,1,1,29,0,0,0,2
254381,5,183,1,490,0,0,10,2,2
254382,12,20,8,491,0,0,5,1,2
254383,3,20,2,1,4,0,0,0,2
254384,9,9,4,1,0,0,10,5,2
254385,3,184,2,492,0,0,1,1,2
254386,3,53,2,493,0,0,1,6,2
254387,3,185,2,494,0,0,14,2,2
254388,1,9,1,1,0,22,3,5,2
254389,5,45,1,1,0,0,0,0,2
254390,1,0,1,1,0,0,0,0,2
254391,9,5,4,495,0,0,6,6,2
254392,3,186,2,496,0,0,3,6,2
254393,1,20,1,1,4,60,0,0,2
254394,1,20,1,1,4,72,0,0,2
254395,3,32,2,363,0,146,14,5,2
254396,3,9,2,1,0,50,0,0,2
254397,6,20,4,497,0,0,8,2,2
254398,1,9,1,1,20,0,0,0,2
254399,5,20,1,1,0,0,1,2,2
254400,9,45,4,498,0,0,1,6,2
254401,9,187,75,438,2,37,0,0,2
254402,12,20,8,238,0,0,4,9,2
254403,3,5,2,499,0,0,14,5,2
254404,5,188,1,1,0,4,1,2,2
254405,3,20,2,1,0,0,6,2,2
254406,1,189,1,1,4,0,10,1,2
254407,9,20,4,500,0,0,10,7,2
254408,5,91,1,1,0,61,3,5,2
254409,9,19,4,1,0,0,1,4,2
254410,3,16,2,501,0,0,10,2,2
254411,12,190,8,502,0,0,3,4,2
254412,11,33,76,503,0,0,4,7,2
254413,5,9,1,504,0,0,10,6,2
254414,9,191,4,505,0,0,5,6,2
254415,5,59,1,1,0,0,6,2,2
254416,9,9,4,506,0,0,3,6,2
254417,8,192,4,1,24,0,0,0,2
254418,12,153,77,1,5,0,6,4,2
254419,9,9,4,507,0,0,14,2,2
254420,3,21,2,508,0,0,14,2,2
254421,3,9,2,1,0,0,14,1,2
254422,3,90,2,509,0,0,10,9,2
254423,3,20,2,1,4,62,0,0,2
254424,3,9,2,1,0,55,14,5,2
254425,9,193,4,510,0,0,14,4,2
254426,9,0,4,511,0,0,1,2,2
254427,6,181,78,512,0,11,11,1,2
254428,9,194,4,511,0,0,14,4,2
254429,3,32,2,356,0,51,3,6,2
254430,5,195,1,1,0,0,12,2,2
254431,6,9,0,513,0,0,0,0,2
254432,5,137,1,1,4,0,16,3,2
254433,5,159,1,1,0,0,0,0,2
254434,9,9,4,514,0,0,14,6,2
254435,5,91,1,1,0,49,11,2,2
254436,5,3,1,1,4,5,0,0,2
254437,9,196,4,515,0,90,12,5,2
254438,5,197,1,1,0,0,0,0,2
254439,42,9,1,1,0,90,12,1,2
254440,3,128,2,516,0,0,14,4,2
254441,5,21,1,1,0,0,5,5,2
254442,12,198,8,517,0,0,14,5,2
254443,12,135,8,518,0,0,10,6,2
254444,12,5,8,519,0,0,3,5,2
254445,3,14,2,520,0,0,5,4,2
254446,9,70,59,521,4,0,0,0,2
254447,9,199,4,522,0,97,9,5,2
254448,31,5,20,523,0,100,1,3,2
254449,9,200,4,524,0,105,11,4,2
254450,12,201,8,525,0,0,11,4,2
254451,31,128,20,526,0,122,14,3,2
254452,83,21,3,527,0,104,11,1,2
254453,5,102,1,1,4,28,12,1,2
254454,3,0,2,528,0,0,0,0,2
254455,3,90,2,529,0,0,11,5,2
254456,6,1,4,530,0,95,8,2,2
254457,3,32,2,531,0,0,1,5,2
254458,3,155,2,532,0,104,1,9,2
254459,9,9,59,533,0,0,3,4,2
254460,3,0,2,534,4,0,0,0,2
254461,5,9,1,1,12,0,10,2,2
254462,5,202,1,1,0,113,0,0,2
254463,9,9,4,535,0,0,4,5,2
254464,3,20,2,1,4,0,0,0,2
254465,31,9,2,536,0,72,0,0,2
254466,9,19,4,1,0,0,0,0,2
254467,9,203,0,537,0,0,0,0,2
254468,5,21,1,538,0,0,0,0,2
254469,84,9,22,539,0,109,0,0,2
254470,1,9,1,1,4,88,6,1,2
254471,5,204,1,1,0,84,3,1,2
254472,9,205,4,540,0,112,0,0,2
254473,31,188,5,1,30,0,0,0,2
254474,12,104,8,541,0,0,6,5,2
254475,5,5,1,1,0,0,5,1,2
254476,9,9,4,542,0,0,6,7,2
254477,9,18,4,543,0,0,6,5,2
254478,9,173,4,544,0,88,0,0,2
254479,5,176,1,545,0,0,1,2,2
254480,9,20,4,546,0,0,5,4,2
254481,1,9,1,1,1,52,6,1,2
254482,85,21,55,547,0,87,5,5,2
254483,10,206,79,1,0,134,1,6,2
254484,12,207,8,548,0,0,5,4,2
254485,86,4,0,549,0,5,0,0,2
254486,9,21,80,550,0,119,1,1,2
254487,6,181,4,551,0,11,13,1,2
254488,6,181,4,552,0,10,8,1,2
254489,5,102,1,553,0,93,5,1,2
254490,9,9,4,554,4,0,0,0,2
254491,12,23,8,1,4,0,14,4,2
254492,5,9,1,555,0,0,10,2,2
254493,3,21,2,556,0,0,3,4,2
254494,3,98,2,557,0,89,1,2,2
254495,87,208,81,558,0,0,5,1,2
254496,3,53,2,559,0,0,5,6,2
254497,9,5,4,560,0,0,1,2,2
254498,6,19,4,1,4,0,6,3,2
254499,45,209,35,561,0,110,1,2,2
254500,45,9,35,1,0,79,0,0,2
254501,9,9,4,562,1,150,4,2,2
254502,5,67,1,563,0,135,3,2,2
254503,5,18,1,1,1,25,0,0,2
254504,5,26,1,1,0,90,0,0,2
254505,1,32,1,564,0,110,11,2,2
254506,85,21,82,565,0,137,1,6,2
254507,5,3,34,1,4,0,0,0,2
254508,36,210,55,566,0,120,10,3,2
254509,5,9,18,567,0,97,3,3,2
254510,5,9,1,568,0,94,10,9,2
254511,88,9,20,569,0,88,1,3,2
254512,9,20,4,570,0,0,14,4,2
254513,12,115,8,571,0,110,1,6,2
254514,42,5,1,1,0,0,3,1,2
254515,5,211,1,1,1,5,5,4,2
254516,5,183,1,572,0,7,3,4,2
254517,3,212,2,573,0,0,14,6,2
254518,45,5,35,1,4,87,0,0,2
254519,38,21,19,574,0,97,5,2,2
254520,5,50,1,1,0,120,6,1,2
254521,10,37,7,1,0,119,14,4,2
254522,5,1,1,575,0,0,14,5,2
254523,10,23,7,1,0,132,12,1,2
254524,89,9,83,576,0,78,0,0,2
254525,31,5,20,577,0,95,14,2,2
254526,12,39,8,578,0,0,1,5,2
254527,5,0,1,1,15,0,0,0,2
254528,5,9,1,579,0,0,10,5,2
254529,31,32,20,580,0,107,0,0,2
254530,5,12,1,581,5,17,5,5,2
254531,32,9,84,582,0,175,0,0,2
254532,90,21,1,583,0,116,0,0,2
254533,9,38,4,584,0,0,3,4,2
254534,9,213,4,585,4,0,16,5,2
254535,31,155,20,1,1,0,3,5,2
254536,9,12,0,586,0,22,14,4,2
254537,31,5,20,587,0,0,0,0,2
254538,91,21,19,588,0,80,0,0,2
254539,9,9,4,1,0,0,10,1,2
254540,3,214,2,589,0,0,10,6,2
254541,3,32,2,366,0,0,3,4,2
254542,5,17,1,1,0,0,10,3,2
254543,92,9,5,590,0,93,0,0,2
254544,93,18,1,591,0,19,0,0,2
254545,3,32,2,592,0,0,5,4,2
254546,5,23,1,1,0,0,6,2,2
254547,12,23,8,593,0,0,5,6,2
254548,9,9,22,594,0,87,0,0,2
254549,3,98,2,595,0,0,1,2,2
254550,5,9,1,596,0,119,3,1,2
254551,5,59,1,1,0,0,6,5,2
254552,12,21,8,597,0,0,6,8,2
254553,1,9,1,1,21,0,0,0,2
254554,3,90,2,598,0,101,14,4,2
254555,6,0,4,1,4,0,6,3,2
254556,22,0,1,1,15,0,0,0,2
254557,36,215,55,599,0,110,5,6,2
254558,6,4,85,530,0,24,0,0,2
254559,9,216,4,600,0,0,1,4,2
254560,12,21,8,601,0,0,10,4,2
254561,5,217,1,1,4,0,0,0,2
254562,9,218,4,602,0,78,9,5,2
254563,9,9,4,603,0,0,14,2,2
254564,77,4,5,604,31,4,0,0,2
254565,94,21,86,605,0,150,5,5,2
254566,95,26,19,606,0,90,12,3,2
254567,96,21,0,607,0,122,5,2,2
254568,22,219,14,1,0,102,0,0,2
254569,5,91,1,1,0,0,0,0,2
254570,5,39,1,1,0,0,0,0,2
254571,31,0,1,1,5,0,4,1,2
254572,6,53,4,608,0,0,14,5,2
254573,9,9,4,609,0,0,6,7,2
254574,39,5,87,610,0,0,3,2,2
254575,9,20,4,611,0,0,11,6,2
254576,97,17,1,1,4,121,0,0,2
254577,9,72,4,612,0,180,14,4,2
254578,9,8,5,613,4,0,0,0,2
254579,5,99,1,1,0,85,3,1,2
254580,9,44,5,614,4,0,0,0,2
254581,9,174,4,615,4,0,0,0,2
254582,3,220,2,616,0,0,8,4,2
254583,9,12,4,617,0,8,11,6,2
254584,9,19,4,618,0,0,6,9,2
254585,3,9,2,619,0,108,10,3,2
254586,9,4,4,620,0,0,0,0,2
254587,45,23,35,1,0,95,13,1,2
254588,5,1,1,621,0,95,11,2,2
254589,5,23,1,622,0,96,12,1,2
254590,42,21,1,1,0,0,0,0,2
254591,98,21,0,623,0,90,0,0,2
254592,9,114,59,624,0,0,7,4,2
254593,22,9,88,625,0,110,6,1,2
254594,5,221,1,1,0,0,8,1,2
254595,1,3,1,626,0,3,3,2,2
254596,43,222,32,1,0,0,5,3,2
254597,3,0,2,627,4,0,0,0,2
254598,9,160,4,1,0,0,1,5,2
254599,9,150,4,628,0,0,14,5,2
254600,5,21,1,629,0,91,14,1,2
254601,5,17,1,1,0,0,10,5,2
254602,9,9,4,630,0,0,4,5,2
254603,5,0,1,1,4,0,6,1,2
254604,9,18,4,1,5,0,6,2,2
254605,9,19,4,631,4,0,10,6,2
254606,3,155,2,632,0,0,6,4,2
254607,9,223,4,1,4,0,0,0,2
254608,9,9,4,633,4,125,10,5,2
254609,3,224,2,634,0,72,1,5,2
254610,12,136,8,635,0,0,5,9,2
254611,12,21,8,636,0,0,11,4,2
254612,12,20,8,238,0,0,10,4,2
254613,9,225,4,369,4,16,14,5,2
254614,3,16,2,637,0,0,1,2,2
254615,6,127,4,552,0,0,11,5,2
254616,3,21,2,638,0,94,1,2,2
254617,3,20,2,1,4,0,6,6,2
254618,24,226,5,639,4,0,0,0,2
254619,5,26,1,640,0,120,1,4,2
254620,1,5,1,1,0,70,4,5,2
254621,3,16,2,641,0,0,3,5,2
254622,3,227,2,642,0,0,5,4,2
254623,5,20,1,1,0,0,14,5,2
254624,99,228,89,643,0,96,0,0,2
254625,7,9,0,1,4,0,0,0,2
254626,7,9,0,1,4,0,0,0,2
254627,5,9,1,644,0,0,3,4,2
254628,5,229,1,1,0,88,1,2,2
254629,1,9,1,645,0,0,4,4,2
254630,5,9,1,1,0,0,10,4,2
254631,100,21,90,646,0,118,0,0,2
254632,101,102,91,1,0,97,11,2,2
254633,9,0,4,647,4,0,10,2,2
254634,1,39,0,648,4,90,0,0,2
254635,9,174,4,649,4,0,0,0,2
254636,3,230,2,650,0,0,3,3,2
254637,77,102,92,1,4,13,11,2,2
254638,3,33,2,383,4,0,1,5,2
254639,1,231,1,1,0,0,3,1,2
254640,20,232,4,651,0,108,5,2,2
254641,9,9,4,652,0,110,6,5,2
254642,3,21,2,653,0,0,14,5,2
254643,9,135,4,654,0,105,0,0,2
254644,6,109,33,655,0,0,3,7,2
254645,9,20,4,656,4,0,14,6,2
254646,3,79,2,1,4,260,3,5,2
254647,3,0,2,657,4,0,13,5,2
254648,12,3,5,1,4,10,6,1,2
254649,9,233,4,658,0,108,8,5,2
254650,9,135,4,659,0,0,12,6,2
254651,9,142,4,660,0,74,15,5,2
254652,3,234,2,661,0,0,11,5,2
254653,3,220,2,662,0,0,6,2,2
254654,3,109,2,663,0,0,1,2,2
254655,47,21,42,664,0,0,14,4,2
254656,9,0,4,665,1,0,0,0,2
254657,3,9,2,1,0,74,3,5,2
254658,9,235,4,666,1,29,12,1,2
254659,9,136,4,667,0,0,1,4,2
254660,9,20,4,668,4,0,15,9,2
254661,1,9,1,1,4,59,6,1,2
254662,3,23,2,669,0,0,14,9,2
254663,3,0,2,670,0,0,5,5,2
254664,3,5,2,671,0,0,1,2,2
254665,12,102,8,672,0,0,10,6,2
254666,9,129,4,673,4,0,3,4,2
254667,102,21,93,674,0,0,4,1,2
254668,9,4,0,675,0,0,0,0,2
254669,1,9,1,1,2,51,0,0,2
254670,9,117,4,676,0,114,0,0,2
254671,9,20,4,1,0,0,14,4,2
254672,5,9,1,1,0,0,1,1,2
254673,12,26,8,1,0,92,8,2,2
254674,3,98,2,677,0,0,5,5,2
254675,103,236,1,1,0,0,0,0,2
254676,9,237,4,678,0,82,12,9,2
254677,104,9,4,256,15,0,4,5,2
254678,12,21,8,679,0,77,5,4,2
254679,9,238,4,680,0,87,13,2,2
254680,9,19,4,1,0,0,0,0,2
254681,3,21,2,681,0,0,14,6,2
254682,22,0,1,1,4,42,3,3,2
254683,105,18,35,682,4,28,0,0,2
254684,9,239,4,683,4,24,1,2,2
254685,9,53,4,684,0,0,14,4,2
254686,3,240,2,685,0,0,14,4,2
254687,9,9,33,686,4,48,0,0,2
254688,3,80,2,262,4,0,12,5,2
254689,5,241,1,1,6,13,0,0,2
254690,1,98,1,1,0,0,10,1,2
254691,31,0,20,1,4,0,4,5,2
254692,3,16,2,687,0,0,14,5,2
254693,1,198,1,1,4,96,11,2,2
254694,3,242,2,688,0,0,1,4,2
254695,106,39,2,689,0,0,7,5,2
254696,9,9,4,1,4,0,0,0,2
254697,12,243,0,690,32,0,0,0,2
254698,3,227,2,691,0,54,0,0,2
254699,9,21,94,692,0,97,3,2,2
254700,9,20,4,693,4,0,10,5,2
254701,9,170,5,694,4,7,0,0,2
254702,6,181,4,695,4,0,13,1,2
254703,9,244,4,696,0,0,3,9,2
254704,9,174,4,343,0,0,6,6,2
254705,8,21,39,697,4,0,0,0,2
254706,9,21,4,698,0,60,9,5,2
254707,22,102,95,699,0,92,1,2,2
254708,107,80,1,700,0,92,14,4,2
254709,28,26,44,1,0,0,10,2,2
254710,9,9,4,701,4,0,6,5,2
254711,5,3,1,702,4,28,14,2,2
254712,9,21,4,703,0,110,5,4,2
254713,9,12,4,704,4,0,14,5,2
254714,6,1,4,705,0,88,11,6,2
254715,9,18,4,706,4,20,0,0,2
254716,5,91,0,707,0,0,4,1,2
254717,108,0,96,1,4,92,0,0,2
254718,1,9,1,708,0,0,6,5,2
254719,5,9,1,1,1,71,6,1,2
254720,3,245,2,709,0,0,6,6,2
254721,109,246,97,710,4,119,3,2,2
254722,5,141,1,1,4,86,5,1,2
254723,110,9,1,711,0,105,3,5,2
254724,64,9,98,712,0,102,10,3,2
254725,9,9,1,1,4,50,3,6,2
254726,12,39,8,713,0,0,14,6,2
254727,9,227,4,714,0,0,6,9,2
254728,9,39,4,715,0,0,5,7,2
254729,5,5,1,716,0,0,0,0,2
254730,5,9,1,717,0,105,3,5,2
254731,5,247,1,718,0,93,12,2,2
254732,111,102,19,719,0,111,0,0,2
254733,5,5,1,720,0,123,5,5,2
254734,112,9,1,721,4,0,10,6,2
254735,9,17,4,722,4,65,10,2,2
254736,9,4,4,723,4,59,12,9,2
254737,3,0,2,724,0,100,5,1,2
254738,3,0,2,725,0,120,11,2,2
254739,3,135,2,196,4,74,3,6,2
254740,3,5,2,726,0,0,10,4,2
254741,3,90,2,727,0,0,5,5,2
254742,3,98,2,728,0,0,12,5,2
254743,3,0,2,729,0,0,5,2,2
254744,3,23,2,730,0,0,14,7,2
254745,3,21,2,731,0,0,3,4,2
254746,3,0,2,732,0,0,3,4,2
254747,3,21,2,1,4,75,6,4,2
254748,12,21,8,733,0,0,3,6,2
254749,22,9,1,1,4,90,4,5,2
254750,3,21,2,734,4,0,1,4,2
254751,9,248,4,735,0,110,11,4,2
254752,12,39,8,1,4,0,3,4,2
254753,5,5,1,1,0,0,5,1,2
254754,9,4,4,736,4,5,0,0,2
254755,9,9,4,737,0,53,0,0,2
254756,9,249,4,738,0,78,1,5,2
254757,3,16,2,739,0,0,11,2,2
254758,9,21,4,740,0,96,0,0,2
254759,6,98,99,741,0,115,1,1,2
254760,9,21,4,742,0,90,13,4,2
254761,47,21,4,743,0,90,11,5,2
254762,31,250,100,744,0,82,0,0,2
254763,112,21,1,745,0,0,10,2,2
254764,1,9,1,1,0,0,6,3,2
254765,9,251,4,522,4,0,13,6,2
254766,9,70,4,746,0,120,3,9,2
254767,5,9,1,747,0,0,0,0,2
254768,5,9,1,748,0,0,10,2,2
254769,38,233,19,749,0,0,6,6,2
254770,9,9,4,750,4,0,1,5,2
254771,5,5,1,1,4,63,3,4,2
254772,5,9,1,1,4,131,0,0,2
254773,113,71,101,1,0,108,0,0,2
254774,5,9,102,751,0,107,10,5,2
254775,5,204,1,752,0,89,3,1,2
254776,8,252,39,753,0,0,3,4,2
254777,5,18,1,754,4,23,6,4,2
254778,12,253,8,755,0,0,3,4,2
254779,9,39,4,756,0,0,1,6,2
254780,114,21,19,757,0,95,5,1,2
254781,5,254,1,758,0,93,13,2,2
254782,3,135,2,759,0,118,14,1,2
254783,3,21,2,760,4,61,0,0,2
254784,3,21,2,761,0,0,14,6,2
254785,9,21,4,762,4,0,9,4,2
254786,12,1,8,1,0,0,11,1,2
254787,9,255,4,763,0,14,0,0,2
254788,12,20,8,1,0,0,0,0,2
254789,9,20,4,764,0,0,3,6,2
254790,9,109,4,765,0,0,11,6,2
254791,9,56,4,1,0,0,14,4,2
254792,9,160,4,766,0,0,12,6,2
254793,115,9,103,767,0,110,0,0,2
254794,3,256,2,768,0,77,6,6,2
254795,3,0,2,1,4,29,3,1,2
254796,9,229,4,769,0,0,0,0,2
254797,3,0,2,770,0,153,14,1,2
254798,5,41,1,1,4,0,0,0,2
254799,3,128,2,771,4,0,13,1,2
254800,3,18,104,1,4,40,10,5,2
254801,6,32,4,772,0,122,0,0,2
254802,9,18,4,1,4,0,0,0,2
254803,12,257,8,773,0,0,6,7,2
254804,9,244,4,774,4,92,0,0,2
254805,3,32,2,775,0,0,10,5,2
254806,9,258,4,776,4,25,0,0,2
254807,3,16,2,777,0,0,0,0,2
254808,9,9,4,778,4,86,0,0,2
254809,5,91,1,779,4,0,6,2,2
254810,22,102,14,780,0,95,14,3,2
254811,9,19,4,781,5,0,4,2,2
254812,31,4,1,782,1,1,6,1,2
254813,1,5,1,1,0,0,4,6,2
254814,9,9,4,783,4,0,3,4,2
254815,3,259,2,677,0,0,1,4,2
254816,9,115,4,784,0,102,0,0,2
254817,3,26,2,785,0,126,11,4,2
254818,3,21,2,786,0,0,5,2,2
254819,9,20,4,230,0,0,5,9,2
254820,9,20,4,787,0,0,10,8,2
254821,3,38,72,788,4,0,5,4,2
254822,9,152,4,789,0,0,14,9,2
254823,9,20,4,790,0,0,4,6,2
254824,9,20,4,791,0,0,11,6,2
254825,9,20,4,792,0,0,10,6,2
254826,38,26,19,793,0,94,11,2,2
254827,1,10,1,794,4,170,6,5,2
254828,5,26,1,1,0,0,1,1,2
254829,5,260,105,1,0,92,11,5,2
254830,5,30,1,1,8,0,0,0,2
254831,9,220,4,795,0,89,1,7,2
254832,5,80,1,796,0,85,1,4,2
254833,3,21,2,797,0,74,1,6,2
254834,5,5,1,1,4,78,1,1,2
254835,9,9,4,1,4,0,3,5,2
254836,31,183,2,798,4,26,14,1,2
254837,5,9,1,1,4,52,0,0,2
254838,9,17,106,799,4,50,6,2,2
254839,9,50,4,800,4,60,6,4,2
254840,9,0,107,801,4,77,0,0,2
254841,6,9,4,802,4,63,3,5,2
254842,12,53,8,803,0,0,10,9,2
254843,12,20,8,1,4,0,0,0,2
254844,9,150,4,804,4,0,6,2,2
254845,9,9,4,805,1,49,0,0,2
254846,3,90,2,806,0,0,14,5,2
254847,9,20,4,1,0,0,14,9,2
254848,9,9,4,807,4,0,6,5,2
254849,116,21,86,808,0,91,0,0,2
254850,117,261,108,1,4,20,3,2,2
254851,9,50,4,1,15,80,0,0,2
