item_id,performer_ids,style,medium,music_douban_score,music_douban_votes,publish_time,type
151774,819,2,1,4,4,3,1
151775,820,3,1,3,0,3,1
151776,821,8,3,9,4,3,1
151777,822,12,1,9,3,3,1
151778,823,3,1,1,3,3,1
151779,824,3,1,9,4,3,1
151780,825,5,1,2,2,3,1
151781,826,5,1,2,2,3,1
151782,827,1,3,2,2,3,1
151783,828,2,1,2,2,3,1
151784,829,5,1,2,2,3,1
151785,830,0,1,7,3,3,1
151786,831,1,3,2,2,3,1
151787,832,5,1,2,2,3,1
151788,833,3,11,2,2,3,1
151789,834,4,2,4,0,3,1
151790,835,2,3,7,5,3,1
151791,836,6,1,2,2,3,1
151792,837,12,1,2,2,21,1
151793,838,3,3,1,8,3,1
151794,839,1,1,2,2,3,1
151795,840,1,3,2,2,4,1
151796,841,8,3,0,4,3,1
151797,842,9,3,4,4,3,1
151798,843,0,3,4,3,3,1
151799,844,3,3,4,4,3,1
151800,845,3,1,2,2,3,1
151801,846,0,3,3,4,3,1
151802,847,3,3,3,5,3,1
151803,848,5,1,2,2,3,1
151804,849,1,3,2,2,3,1
151805,850,0,3,1,3,3,1
151806,851,3,14,2,2,3,1
151807,852,0,1,2,2,31,1
151808,853,2,2,2,2,3,1
151809,854,1,2,2,2,3,1
151810,855,3,3,9,3,3,1
151811,856,8,3,1,0,3,1
151812,857,2,3,2,2,3,1
151813,858,8,1,1,3,3,1
151814,859,3,2,3,4,3,1
151815,860,12,3,0,6,3,1
151816,861,5,1,2,2,6,1
151817,862,3,1,0,8,3,1
151818,863,3,1,9,8,3,1
151819,864,2,3,2,2,3,1
151820,865,3,3,3,0,3,1
151821,866,3,1,12,0,3,1
151822,867,0,2,2,2,6,1
151823,868,8,1,2,2,3,1
151824,869,3,3,9,3,3,1
151825,870,5,3,2,2,3,1
151826,871,3,3,4,0,3,1
151827,872,3,3,4,3,3,1
151828,873,3,3,13,3,3,1
151829,874,1,0,2,2,3,1
151830,875,0,2,2,2,3,1
151831,876,3,3,0,5,3,1
151832,877,12,1,2,2,3,1
151833,878,8,3,7,4,3,1
151834,879,3,3,1,8,3,1
151835,880,3,2,7,4,3,1
151836,881,3,15,2,2,3,1
151837,882,2,1,4,4,3,1
151838,883,3,1,7,4,3,1
151839,884,8,3,1,4,3,1
151840,885,8,3,1,4,3,1
151841,886,8,3,1,4,3,1
151842,887,3,3,4,3,3,1
151843,888,2,1,2,2,3,1
151844,889,3,3,6,4,3,1
151845,890,3,3,2,2,3,1
151846,891,3,3,9,0,3,1
151847,892,11,1,9,4,3,1
151848,893,3,3,7,4,3,1
151849,894,4,7,4,3,3,1
151850,895,3,3,3,3,3,1
151851,896,3,3,12,0,3,1
151852,897,4,3,1,4,3,1
151853,898,0,3,3,3,3,1
151854,899,3,3,3,3,3,1
151855,900,3,3,1,3,3,1
151856,901,3,3,6,5,3,1
151857,902,3,1,1,6,3,1
151858,903,9,3,1,4,3,1
151859,904,10,1,3,4,3,1
151860,905,1,4,2,2,3,1
151861,906,0,3,7,0,3,1
151862,907,2,1,4,4,3,1
151863,908,3,1,4,0,3,1
151864,909,2,3,3,0,3,1
151865,910,3,3,7,0,3,1
151866,911,3,3,2,2,3,1
151867,912,4,3,3,5,3,1
151868,913,9,1,4,0,3,1
151869,914,0,3,3,4,3,1
151870,915,3,3,7,3,3,1
151871,916,1,1,2,2,3,1
151872,917,2,1,1,4,3,1
151873,918,13,3,4,6,3,1
151874,919,4,2,3,5,3,1
151875,920,4,3,3,0,3,1
151876,921,3,3,2,2,3,1
151877,922,1,3,5,5,6,1
151878,923,0,3,7,3,3,1
151879,924,3,1,3,4,3,1
151880,925,3,3,3,0,3,1
151881,926,1,3,2,2,3,1
151882,927,3,3,2,2,3,1
151883,928,5,1,2,2,3,1
151884,929,0,1,4,5,3,1
151885,930,5,1,2,2,3,1
151886,931,5,1,2,2,3,1
151887,932,3,3,1,0,3,1
151888,933,0,3,1,6,3,1
151889,934,6,3,2,2,3,1
151890,935,1,3,2,2,3,1
151891,936,8,3,3,3,3,1
151892,937,4,3,12,0,3,1
151893,938,3,3,7,3,3,1
151894,939,3,3,7,0,3,1
151895,940,3,3,1,5,3,1
151896,941,10,4,2,2,3,1
151897,942,3,3,3,3,3,1
151898,943,3,1,11,3,3,1
151899,944,3,3,7,4,3,1
151900,945,0,3,3,4,3,1
151901,946,1,3,3,8,3,1
151902,947,3,1,3,4,3,1
151903,948,3,3,7,0,3,1
151904,949,3,3,7,3,3,1
151905,950,2,1,4,4,3,1
151906,951,0,3,9,4,6,1
151907,952,12,3,2,2,6,1
151908,953,3,3,2,2,3,1
151909,954,3,3,2,2,3,1
151910,955,3,3,7,6,3,1
151911,956,3,3,8,4,3,1
151912,957,4,1,7,4,3,1
151913,958,0,1,3,8,3,1
151914,959,8,2,2,2,6,1
151915,960,5,1,2,2,16,1
151916,961,12,1,2,2,6,1
151917,962,9,2,4,4,3,1
151918,963,3,3,4,0,3,1
151919,964,0,1,3,4,3,1
151920,965,3,1,7,0,3,1
151921,966,3,3,8,3,3,1
151922,967,0,1,2,2,3,1
151923,968,8,2,2,2,3,1
151924,969,8,3,3,3,3,1
151925,970,8,3,9,3,3,1
151926,971,4,3,1,4,3,1
151927,972,8,3,3,3,3,1
151928,973,5,1,2,2,3,1
151929,974,2,3,7,3,3,1
151930,975,9,3,4,0,3,1
151931,976,2,1,2,2,3,1
151932,977,8,3,2,2,3,1
151933,978,0,1,1,3,3,1
151934,979,3,3,8,3,3,1
151935,980,9,1,2,2,3,1
151936,981,2,1,3,4,3,1
151937,982,5,1,2,2,3,1
151938,983,5,1,2,2,3,1
151939,984,9,2,9,3,3,1
151940,985,3,3,1,3,3,1
151941,986,3,3,3,5,3,1
151942,987,3,3,4,0,3,1
151943,988,3,3,3,5,3,1
151944,989,4,2,4,0,3,1
151945,990,2,0,2,2,3,1
151946,991,8,3,7,5,3,1
151947,992,2,3,4,5,3,1
151948,993,3,3,3,5,3,1
151949,994,1,3,2,2,6,1
151950,995,3,3,2,2,3,1
151951,996,3,3,9,3,3,1
151952,997,3,3,1,8,3,1
151953,998,0,1,5,0,3,1
151954,999,3,3,2,2,3,1
151955,1000,3,3,6,0,3,1
151956,1001,3,1,6,3,3,1
151957,1002,2,2,4,4,3,1
151958,1003,2,1,4,3,3,1
151959,1004,3,1,3,4,3,1
151960,1005,0,3,2,2,3,1
151961,1006,3,3,2,2,6,1
151962,1007,5,1,0,4,3,1
151963,1008,1,1,1,3,3,1
151964,1009,4,3,1,3,3,1
151965,1010,3,3,6,0,3,1
151966,1011,1,1,5,4,3,1
151967,1012,1,3,0,3,3,1
151968,1013,1,3,4,4,3,1
151969,1014,3,2,2,2,3,1
151970,1015,9,3,4,0,3,1
151971,1016,14,3,3,4,3,1
151972,1017,9,3,2,2,6,1
151973,1018,0,3,2,2,3,1
151974,1019,5,3,9,4,3,1
151975,1020,2,2,2,2,3,1
151976,1021,5,1,9,4,3,1
151977,1022,3,3,6,5,3,1
151978,1023,3,1,6,7,3,1
151979,1024,3,3,7,6,3,1
151980,1025,5,1,2,2,3,1
151981,1026,6,3,2,2,3,1
151982,1027,1,3,6,4,3,1
151983,1028,3,3,8,3,3,1
151984,1029,3,3,6,3,3,1
151985,1030,3,1,4,3,3,1
151986,1031,9,3,1,0,3,1
151987,1032,5,16,2,2,3,1
151988,1033,8,3,0,5,3,1
151989,1034,0,3,2,2,3,1
151990,1035,3,1,1,7,3,1
151991,1036,4,3,7,3,3,1
151992,1037,3,2,6,3,3,1
151993,1038,0,3,0,4,3,1
151994,1039,6,3,2,2,3,1
151995,1040,8,3,2,2,3,1
151996,1041,4,1,3,3,3,1
151997,1042,3,1,4,0,3,1
151998,1043,1,1,9,4,3,1
151999,1044,8,1,7,0,3,1
152000,1045,3,3,11,3,3,1
152001,1046,1,3,2,2,3,1
152002,1047,8,3,3,3,3,1
152003,1048,1,1,1,5,3,1
152004,1049,4,0,1,0,3,1
152005,1050,3,3,2,2,3,1
152006,1051,4,1,2,2,3,1
152007,1052,12,1,2,2,3,1
152008,1053,2,1,9,4,3,1
152009,1054,0,3,2,2,3,1
152010,1055,4,3,6,3,3,1
152011,1056,1,1,2,2,3,1
152012,1057,2,1,4,0,3,1
152013,1058,3,1,1,0,3,1
152014,1059,5,1,2,2,3,1
152015,1060,3,1,4,3,3,1
152016,1061,10,3,3,3,3,1
152017,1062,9,3,3,4,3,1
152018,1063,10,3,9,3,5,1
152019,1064,3,3,3,0,3,1
152020,1065,4,3,9,0,3,1
152021,1066,3,1,1,0,3,1
152022,1067,3,3,3,5,3,1
152023,1068,1,4,2,2,3,1
152024,1069,2,2,2,2,3,1
152025,1070,10,1,4,4,3,1
152026,1071,0,1,3,4,3,1
152027,1072,0,3,1,3,3,1
152028,1073,0,3,4,0,3,1
152029,1074,3,3,4,3,3,1
152030,1075,0,3,6,3,3,1
152031,1076,6,4,2,2,12,1
152032,1077,2,1,4,6,3,1
152033,1078,10,3,4,4,3,1
152034,1079,3,1,12,4,3,1
152035,1080,3,1,7,4,3,1
152036,1081,3,3,12,3,3,1
152037,1082,5,1,2,2,5,1
152038,1083,0,1,2,2,3,1
152039,1084,3,1,3,8,3,1
152040,1085,8,1,2,2,3,1
152041,1086,0,0,2,2,3,1
152042,1087,0,3,2,2,3,1
152043,1088,5,3,1,4,3,1
152044,1089,2,1,2,2,3,1
152045,1090,10,1,7,4,3,1
152046,1091,8,3,1,3,3,1
152047,1092,8,3,7,4,3,1
152048,1093,0,1,2,2,3,1
152049,1094,3,3,6,4,3,1
152050,1095,6,1,0,3,3,1
152051,1096,6,1,0,4,3,1
152052,1097,3,3,5,8,3,1
152053,1098,3,1,3,0,3,1
152054,1099,9,3,2,2,3,1
152055,1100,6,1,2,2,3,1
152056,1101,10,3,7,4,3,1
152057,1102,3,1,6,4,3,1
152058,1103,2,1,3,0,3,1
152059,1104,3,3,3,7,3,1
152060,1105,1,4,2,2,3,1
152061,1106,1,3,2,2,3,1
152062,1107,2,3,2,2,3,1
152063,1108,4,2,3,0,3,1
152064,1109,2,3,4,5,3,1
152065,1110,2,2,3,4,3,1
152066,1111,5,1,2,2,3,1
152067,1112,3,1,7,3,3,1
152068,1113,3,3,7,3,3,1
152069,1114,3,1,4,4,3,1
152070,1115,3,3,2,2,3,1
152071,1116,5,1,1,3,3,1
152072,1117,3,3,12,0,3,1
152073,1118,3,1,9,3,3,1
152074,1119,2,3,9,6,3,1
152075,1120,2,2,3,0,3,1
152076,1121,6,1,0,4,3,1
152077,1122,2,1,2,2,3,1
152078,1123,3,3,0,0,3,1
152079,1124,3,3,9,0,3,1
152080,1125,10,1,1,5,3,1
152081,1126,3,1,3,8,3,1
152082,1127,3,3,7,4,3,1
152083,1128,2,1,1,6,3,1
152084,1129,5,1,2,2,3,1
152085,1130,3,3,7,3,3,1
152086,1131,3,3,6,3,3,1
152087,1132,3,3,3,3,3,1
152088,1133,3,3,9,4,25,1
152089,1134,5,1,2,2,3,1
152090,1135,0,3,2,2,5,1
152091,1136,8,1,2,2,3,1
152092,1137,3,1,3,7,3,1
152093,1138,5,1,2,2,3,1
152094,1139,6,3,2,2,3,1
152095,1140,2,1,4,0,3,1
152096,1141,1,3,2,2,9,1
152097,1142,4,3,3,0,3,1
152098,1143,9,3,2,2,6,1
152099,1144,9,3,0,4,3,1
152100,1145,3,3,9,3,3,1
152101,1146,3,3,1,3,3,1
152102,1147,0,3,7,0,3,1
152103,1148,1,1,4,3,3,1
152104,1149,3,3,2,2,3,1
152105,1150,3,3,1,7,3,1
152106,1151,2,1,4,6,3,1
152107,1152,4,4,2,2,3,1
152108,1153,3,1,2,2,3,1
152109,1154,2,3,3,0,3,1
152110,1155,2,3,7,8,3,1
152111,1156,3,7,1,4,3,1
152112,1157,0,1,7,5,3,1
152113,1158,0,3,3,8,3,1
152114,1159,10,3,4,4,3,1
152115,1160,2,1,2,2,3,1
152116,1161,3,1,9,8,3,1
152117,1162,2,3,4,4,3,1
152118,1163,2,1,2,2,3,1
152119,1164,3,3,6,0,3,1
152120,1165,0,1,1,3,3,1
152121,1166,9,3,4,0,3,1
152122,1167,9,3,2,2,3,1
152123,1168,3,1,1,5,3,1
152124,1169,8,3,7,5,3,1
152125,1170,4,2,9,5,3,1
152126,1171,2,1,4,4,3,1
152127,1172,3,1,1,4,3,1
152128,1173,5,1,2,2,3,1
152129,1174,5,1,2,2,1,1
152130,1175,3,1,7,5,3,1
152131,1176,8,3,1,3,3,1
152132,1177,2,2,10,4,3,1
152133,1178,0,3,12,4,3,1
152134,1179,2,1,2,2,3,1
152135,1180,2,2,9,6,3,1
152136,1181,3,1,2,2,3,1
152137,1182,5,1,1,4,3,1
152138,1183,1,3,2,2,3,1
152139,1184,3,3,3,3,3,1
152140,1185,2,2,3,4,3,1
152141,1186,3,1,2,2,3,1
152142,1187,4,3,9,3,5,1
152143,1188,0,1,9,4,3,1
152144,1189,9,3,9,3,3,1
152145,1190,10,3,3,4,3,1
152146,1191,3,3,7,3,3,1
152147,1192,3,1,3,0,3,1
152148,1193,13,3,4,0,3,1
152149,1194,4,1,2,2,3,1
152150,1195,0,3,7,6,3,1
152151,1196,5,1,2,2,3,1
152152,1197,4,4,1,4,3,1
152153,1198,3,3,2,2,3,1
152154,1199,3,1,2,2,3,1
152155,1200,1,1,2,2,3,1
152156,1201,3,1,1,5,3,1
152157,1202,4,3,2,2,3,1
152158,1203,3,3,9,4,6,1
152159,1204,1,3,2,2,3,1
152160,1205,2,1,1,3,3,1
152161,1206,3,1,1,5,3,1
152162,1207,0,3,2,2,3,1
152163,1208,0,3,5,4,3,1
152164,1209,0,3,4,4,3,1
152165,1210,2,2,9,4,6,1
152166,1211,1,4,4,4,3,1
152167,1212,3,3,14,8,3,1
152168,1213,0,1,1,3,3,1
152169,1214,3,3,3,0,3,1
152170,1215,3,3,4,3,3,1
152171,1216,12,3,3,4,3,1
152172,1217,3,2,1,4,3,1
152173,1218,1,2,3,5,3,1
152174,1219,0,3,1,5,3,1
152175,1220,3,3,7,4,3,1
152176,1221,3,3,2,2,3,1
152177,1222,3,3,1,7,3,1
152178,1223,3,3,6,0,3,1
152179,1224,2,2,9,4,3,1
152180,1225,2,2,4,4,3,1
152181,1226,10,3,1,3,5,1
152182,1227,3,3,3,4,3,1
152183,1228,0,3,2,2,9,1
152184,1229,3,1,6,8,3,1
152185,1230,1,1,2,2,9,1
152186,1231,3,2,2,2,6,1
152187,1232,2,3,2,2,3,1
152188,1233,3,3,4,7,3,1
152189,1234,9,3,2,2,3,1
152190,1235,2,3,11,3,3,1
152191,1236,10,3,0,6,3,1
152192,1237,3,3,3,4,3,1
152193,1238,5,1,2,2,27,1
152194,1239,1,3,1,8,3,1
152195,1240,2,4,2,2,3,1
152196,1241,8,3,7,0,3,1
152197,1242,5,3,2,2,3,1
152198,1243,3,3,3,4,3,1
152199,1244,3,3,3,3,3,1
152200,1245,6,1,2,2,3,1
152201,1246,3,3,2,2,3,1
152202,1247,2,17,7,4,3,1
152203,1248,2,1,2,2,3,1
152204,1249,1,3,3,4,3,1
152205,1250,3,1,7,0,3,1
152206,1251,3,3,6,5,3,1
152207,1252,3,1,7,4,3,1
152208,1253,1,1,3,3,3,1
152209,1254,4,3,2,2,3,1
152210,1255,3,1,6,0,3,1
152211,1256,1,3,4,8,3,1
152212,1257,5,1,2,2,3,1
152213,1258,3,3,4,3,3,1
152214,1259,4,3,6,3,3,1
152215,1260,2,1,0,4,3,1
152216,1261,4,3,1,3,3,1
152217,1262,0,3,2,2,3,1
152218,1263,10,1,9,0,3,1
152219,1264,3,3,1,8,3,1
152220,1265,2,1,2,2,3,1
152221,1266,1,3,2,2,6,1
152222,1267,2,1,0,6,3,1
152223,1268,3,3,6,4,3,1
152224,1269,4,3,3,0,3,1
152225,1270,3,3,4,0,3,1
152226,1271,0,4,2,2,3,1
152227,1272,0,3,2,2,3,1
152228,1273,3,1,1,3,3,1
152229,1274,0,3,2,2,3,1
152230,1275,2,3,2,2,3,1
152231,1276,8,3,7,8,3,1
152232,1277,3,3,4,5,3,1
152233,1278,6,4,0,4,3,1
152234,1279,2,1,3,0,3,1
152235,1280,1,4,2,2,3,1
152236,1281,3,3,2,2,3,1
152237,1282,2,1,2,2,3,1
152238,1283,8,3,7,5,3,1
152239,1284,8,1,2,2,3,1
152240,1285,3,1,3,5,3,1
152241,1286,1,3,9,0,3,1
152242,1287,3,3,3,3,3,1
152243,1288,0,1,7,4,3,1
152244,1289,1,4,4,3,3,1
152245,1290,2,2,2,2,6,1
152246,1291,3,3,7,4,3,1
152247,1292,3,11,12,4,3,1
152248,1293,2,1,1,4,3,1
152249,1294,1,1,4,3,3,1
152250,1295,10,1,4,3,3,1
152251,1296,2,3,2,2,3,1
152252,1297,2,3,1,4,3,1
152253,1298,0,3,2,2,4,1
152254,1299,6,1,2,2,3,1
152255,1300,0,3,1,4,3,1
152256,1301,4,2,7,0,3,1
152257,1302,11,3,2,2,3,1
152258,1303,5,2,2,2,4,1
152259,1304,12,3,2,2,6,1
152260,1305,11,1,2,2,0,1
152261,1306,3,1,9,0,3,1
152262,1307,12,1,3,3,3,1
152263,1308,12,3,2,2,6,1
152264,1309,3,1,3,8,3,1
152265,1310,2,3,9,0,3,1
152266,1311,2,3,9,0,3,1
152267,1312,2,3,9,0,3,1
152268,1313,8,3,4,4,3,1
152269,1314,2,3,3,0,3,1
152270,1315,3,1,4,3,3,1
152271,1316,3,2,1,0,3,1
152272,1317,0,4,5,4,3,1
152273,1318,3,3,6,0,3,1
152274,1319,2,3,2,2,3,1
152275,1320,3,2,7,4,3,1
152276,1321,3,1,7,0,3,1
152277,1322,1,3,5,4,6,1
152278,1323,3,1,2,2,3,1
152279,1324,0,3,3,6,3,1
152280,1325,2,3,3,5,3,1
152281,1326,3,3,6,0,3,1
152282,1327,2,1,2,2,3,1
152283,1328,3,3,3,0,3,1
152284,1329,4,2,4,0,3,1
152285,1330,10,2,2,2,3,1
152286,1331,2,1,2,2,3,1
152287,1332,6,11,3,6,3,1
152288,1333,3,3,3,3,3,1
152289,1334,0,1,3,4,3,1
152290,1335,3,3,7,4,3,1
152291,1336,1,4,1,3,3,1
152292,1337,4,3,6,4,3,1
152293,1338,5,1,2,2,32,1
152294,1339,0,3,3,3,3,1
152295,1340,4,3,1,6,3,1
152296,1341,2,2,3,4,3,1
152297,1342,3,2,4,4,3,1
152298,1343,3,1,2,2,3,1
152299,1344,11,0,0,0,3,1
152300,1345,8,3,1,0,3,1
152301,1346,1,0,0,0,3,1
152302,1347,1,1,2,2,3,1
152303,1348,10,3,4,0,3,1
152304,1349,0,18,0,0,3,1
152305,1350,3,3,1,5,3,1
152306,1351,3,1,7,1,3,1
152307,1352,0,1,1,3,3,1
152308,1353,0,4,9,4,3,1
152309,1354,4,1,9,0,3,1
152310,1355,3,3,1,7,3,1
152311,1356,4,3,2,2,3,1
152312,1357,9,3,0,3,3,1
152313,1358,3,3,2,2,3,1
152314,1359,3,3,3,8,3,1
152315,1360,9,3,7,0,3,1
152316,1361,2,1,2,2,3,1
152317,1362,2,1,1,4,3,1
152318,1363,1,1,3,0,3,1
152319,1364,2,3,1,4,3,1
152320,1365,3,4,3,0,3,1
152321,1366,2,1,2,2,3,1
152322,1367,0,1,2,2,3,1
152323,1368,3,3,3,8,3,1
152324,1369,0,3,3,0,3,1
152325,1370,5,1,2,2,6,1
152326,1371,1,4,9,3,3,1
152327,1372,2,1,9,4,3,1
152328,1373,2,1,9,3,3,1
152329,1374,1,1,2,2,3,1
152330,1375,2,3,2,2,6,1
152331,1376,3,2,9,5,3,1
152332,1377,2,1,4,5,3,1
152333,1378,2,2,1,6,3,1
152334,1379,3,1,3,5,3,1
152335,1380,8,3,0,0,3,1
152336,1381,8,3,9,5,3,1
152337,1382,3,1,3,4,3,1
152338,1383,3,11,2,2,3,1
152339,1384,3,1,7,3,3,1
152340,1385,3,3,3,5,3,1
152341,1386,4,3,2,2,2,1
152342,1387,1,3,9,4,3,1
152343,1388,0,1,1,3,3,1
152344,1389,3,3,2,2,3,1
152345,1390,8,1,0,6,23,1
152346,1391,0,3,1,4,3,1
152347,1392,3,1,9,8,3,1
152348,1393,6,2,2,2,33,1
152349,1394,1,4,2,2,3,1
152350,1395,2,3,1,8,3,1
152351,1396,4,2,3,5,3,1
152352,1397,0,3,9,8,3,1
152353,1398,4,2,8,4,3,1
152354,1399,2,2,2,2,4,1
152355,1400,2,2,2,2,4,1
152356,1401,2,1,2,2,3,1
152357,1402,3,1,1,4,3,1
152358,1403,3,1,9,3,3,1
152359,1404,8,3,1,8,3,1
152360,1405,1,3,1,4,3,1
152361,1406,6,3,1,4,3,1
152362,1407,3,3,8,1,3,1
152363,1408,6,2,3,4,3,1
152364,1409,4,2,4,3,3,1
152365,1410,0,1,2,2,3,1
152366,1411,8,4,1,0,3,1
152367,1412,3,3,11,4,3,1
152368,1413,10,1,3,3,3,1
152369,1414,8,2,2,2,34,1
152370,1415,1,3,3,3,3,1
152371,1416,3,3,9,3,4,1
152372,1417,11,3,2,2,2,1
152373,1418,4,3,6,0,3,1
152374,1419,2,1,2,2,3,1
152375,1420,9,3,3,0,3,1
152376,1421,9,3,3,3,3,1
152377,1422,2,1,2,2,3,1
152378,1423,1,4,2,2,3,1
152379,1424,0,1,1,0,3,1
152380,1425,3,1,4,4,3,1
152381,1426,3,3,8,5,3,1
152382,1427,13,3,6,3,3,1
152383,1428,9,2,2,2,9,1
152384,1429,3,3,3,4,3,1
152385,1430,4,3,7,0,3,1
152386,1431,0,3,4,0,3,1
152387,1432,2,3,2,2,3,1
152388,1433,2,3,3,4,3,1
152389,1434,4,3,7,0,3,1
152390,1435,2,3,6,3,3,1
152391,1436,3,3,4,4,3,1
152392,1437,4,3,4,0,3,1
152393,1438,3,3,6,3,3,1
152394,1439,3,3,7,8,3,1
152395,1440,4,4,4,3,3,1
152396,1441,3,1,1,4,3,1
152397,1442,3,1,1,3,6,1
152398,1443,3,3,6,0,3,1
152399,1444,3,3,4,0,3,1
152400,1445,3,1,1,0,3,1
152401,1446,0,1,2,2,3,1
152402,1447,5,4,2,2,3,1
152403,1448,5,1,4,3,3,1
152404,1449,3,3,7,4,3,1
152405,1450,10,1,9,4,3,1
152406,1451,0,1,4,0,3,1
152407,1452,2,2,2,2,5,1
152408,1453,2,3,2,2,3,1
152409,1454,2,2,2,2,3,1
152410,1455,10,1,3,4,3,1
152411,1456,0,1,2,2,3,1
152412,1457,1,1,1,0,3,1
152413,1458,1,1,1,0,3,1
152414,1459,10,1,1,5,3,1
152415,1460,3,3,3,3,3,1
152416,1461,2,2,2,2,3,1
152417,1462,9,3,4,0,3,1
152418,1463,10,3,2,2,6,1
152419,1464,3,2,4,3,3,1
152420,1465,3,1,9,6,3,1
152421,1466,3,3,4,0,3,1
152422,1467,0,1,2,2,3,1
152423,1468,2,3,9,5,6,1
152424,1469,4,2,11,0,3,1
152425,1470,3,3,3,4,3,1
152426,1471,3,3,2,2,3,1
152427,1472,2,2,2,2,9,1
152428,1473,3,1,9,4,3,1
152429,1474,3,1,2,2,3,1
152430,1475,2,3,3,5,3,1
152431,1476,3,3,9,7,3,1
152432,1477,9,1,9,8,3,1
152433,1478,2,2,2,2,6,1
152434,1479,3,1,7,3,3,1
152435,1480,2,1,1,6,3,1
152436,1481,3,3,4,3,3,1
152437,1482,3,1,3,5,3,1
152438,1483,1,3,2,2,5,1
152439,1484,3,1,3,0,3,1
152440,1485,3,3,7,4,3,1
152441,1486,3,3,4,0,3,1
152442,1487,12,2,2,2,6,1
152443,1488,1,2,3,0,3,1
152444,1489,3,3,1,4,3,1
152445,1490,5,1,0,3,3,1
152446,1491,3,1,7,4,3,1
152447,1492,1,4,2,2,3,1
152448,1493,3,1,7,5,3,1
152449,1494,0,4,9,5,3,1
152450,1495,5,1,2,2,3,1
152451,1496,3,3,6,3,3,1
152452,1497,10,3,9,0,3,1
152453,1498,3,3,4,4,3,1
152454,1499,4,3,2,2,3,1
152455,1500,5,1,2,2,4,1
152456,1501,8,3,1,4,3,1
152457,1502,3,3,12,8,3,1
152458,1503,2,2,2,2,6,1
152459,1504,1,1,9,6,3,1
152460,1505,4,2,13,3,3,1
152461,1506,3,1,2,2,3,1
152462,1507,0,3,1,3,4,1
152463,1508,3,1,4,3,3,1
152464,1509,8,3,9,5,3,1
152465,1510,0,3,9,0,5,1
152466,1511,10,3,0,5,3,1
152467,1512,9,3,2,2,3,1
152468,1513,2,3,9,0,3,1
152469,1514,3,3,3,6,3,1
152470,1515,3,3,3,3,3,1
152471,1516,2,3,9,1,3,1
152472,1517,3,1,1,8,3,1
152473,1518,4,3,2,2,3,1
152474,1519,0,1,9,4,3,1
152475,1520,3,3,4,3,3,1
152476,1521,0,4,1,4,3,1
152477,1522,3,3,3,3,3,1
152478,1523,3,3,1,3,3,1
152479,1524,4,3,7,5,3,1
152480,1525,2,19,2,2,6,1
152481,1526,0,1,1,3,3,1
152482,1527,10,2,10,3,2,1
152483,1528,4,3,6,0,3,1
152484,1529,3,3,13,1,3,1
152485,1530,2,1,1,4,3,1
152486,1531,3,1,3,4,3,1
152487,1532,10,3,4,0,3,1
152488,1533,3,3,6,0,3,1
152489,1534,1,3,13,5,3,1
152490,1535,3,2,4,0,3,1
152491,1536,0,3,3,0,3,1
152492,1537,4,3,7,0,3,1
152493,1538,3,3,1,5,3,1
152494,1539,3,1,2,2,3,1
152495,1540,12,1,0,0,3,1
152496,1541,2,2,5,3,3,1
152497,1542,3,3,3,9,3,1
152498,1543,0,4,5,4,3,1
152499,1544,2,3,2,2,3,1
152500,1545,5,1,2,2,6,1
152501,1546,1,1,6,3,3,1
152502,1547,1,1,3,4,3,1
152503,1548,3,1,3,4,3,1
152504,1549,3,3,6,8,3,1
152505,1550,0,1,4,0,3,1
152506,1551,3,1,7,3,3,1
152507,1552,0,3,2,2,3,1
152508,1553,0,3,2,2,3,1
152509,1554,3,1,3,5,3,1
152510,1555,4,3,1,3,3,1
152511,1556,3,3,7,3,3,1
152512,1557,5,1,2,2,30,1
152513,1558,6,3,2,2,3,1
152514,1559,8,3,9,5,3,1
152515,1560,0,3,1,5,3,1
152516,1561,2,3,4,0,3,1
152517,1562,0,3,2,2,6,1
152518,1563,3,3,2,2,6,1
152519,1564,4,2,8,4,3,1
152520,1565,3,3,4,0,3,1
152521,1566,12,1,2,2,3,1
152522,1567,0,3,12,3,3,1
152523,1568,1,3,1,5,3,1
152524,1569,12,3,9,4,3,1
152525,1570,14,3,2,2,3,1
152526,1571,3,1,9,3,3,1
152527,1572,3,3,6,3,3,1
152528,1573,2,4,4,4,3,1
152529,1574,3,4,2,2,3,1
152530,1575,0,3,4,4,3,1
152531,1576,2,3,2,2,5,1
152532,1577,2,3,2,2,25,1
152533,1578,4,7,6,0,3,1
152534,1579,3,3,7,0,3,1
152535,1580,2,1,2,2,3,1
152536,1581,3,1,3,3,3,1
152537,1582,3,1,4,3,3,1
152538,1583,3,3,1,0,3,1
152539,1584,3,3,1,7,3,1
152540,1585,0,20,4,0,3,1
152541,1586,0,3,6,0,3,1
152542,1587,9,3,3,4,3,1
152543,1588,2,3,2,2,3,1
152544,1589,4,3,2,2,3,1
152545,1590,3,3,2,2,3,1
152546,1591,0,3,4,5,3,1
152547,1592,3,3,3,3,3,1
152548,1593,5,1,2,2,3,1
152549,1594,9,3,3,3,3,1
152550,1595,10,1,1,4,3,1
152551,1596,3,3,4,0,3,1
152552,1597,3,3,3,0,3,1
152553,1598,1,3,3,3,3,1
152554,1599,4,3,4,8,3,1
152555,1600,1,3,1,4,3,1
152556,1601,0,3,3,0,3,1
152557,1602,1,3,9,4,3,1
152558,1603,0,3,6,0,3,1
