user_id,movie_num,music_num,book_num,sign_up_date
7016,496,197,104, 2011-02-13
6997,478,261,1596, 2010-03-08
95,528,1319,-1, 2015-07-27
8063,120,30,1, 2015-04-28
10225,238,107,6, 2017-07-05
22372,200,232,54, 2015-11-05
31927,528,113,1, 2013-11-09
18810,10,4,2, 2018-02-26
27188,1,2,2, 2009-12-04
11781,26,92,5, 2016-08-27
23914,324,368,116, 2010-12-10
32885,81,-1,-1, 2019-06-06
871,207,36,-1, 2014-11-04
2114,666,461,16, 2007-08-15
5018,1508,998,3639, 2007-07-06
11002,865,207,54, 2008-10-16
10847,667,569,-1, 2010-07-31
28850,1364,518,1577, 2008-02-16
11992,564,709,31, 2010-03-24
26072,781,381,82, 2007-03-02
20603,72,16,3, 2009-03-01
3171,10,32,-1, 2020-09-11
6836,150,395,12, 2010-08-13
2885,43,2,1, 2013-09-04
15779,765,530,165, 2010-04-12
26834,323,401,20, 2018-08-10
15393,617,215,12, 2011-11-05
31508,5,6,-1, 2020-02-12
12736,356,605,2, 2009-12-31
18081,1930,1894,4807, 2014-06-16
4650,17,14,-1, 2011-03-28
1853,442,721,358, 2012-01-28
20646,2184,828,189, 2008-11-23
9545,160,90,31, 2016-11-26
3773,69,106,65, 2013-05-12
27810,2031,658,400, 2009-04-05
25401,1171,112,702, 2006-11-22
31914,13,-1,-1, 2019-09-06
3762,779,1831,316, 2006-09-06
28172,751,596,40, 2010-03-12
14531,2142,403,580, 2008-01-02
14085,3727,471,561, 2006-05-10
13686,1013,1097,36, 2012-06-29
23930,66,100,3, 2007-03-11
18759,840,78,-1, 2007-02-13
23324,72,145,1, 2017-07-15
18922,377,261,8, 2010-12-03
4205,215,148,1, 2017-08-14
12450,25,7,-1, 2017-04-18
5400,1180,1122,270, 2009-04-05
23909,1170,132,113, 2007-09-23
4810,58,28,-1, 2015-06-21
19421,4,103,1, 2006-04-24
32741,25,1,-1, 2014-09-30
8688,571,551,122, 2013-04-15
4289,98,3,1, 2015-02-21
12265,2100,2926,673, 2007-01-14
11479,264,19,48, 2016-07-11
24297,290,129,47, 2013-12-20
7605,745,377,329, 2007-06-16
7965,1136,298,205, 2008-06-17
1585,157,109,18, 2012-12-12
22510,112,385,17, 2009-10-08
21527,925,156,81, 2007-08-09
1354,149,133,120, 2009-09-04
21307,92,48,36, 2006-10-14
7208,4,2,2, 2017-09-03
5724,397,436,5, 2008-10-03
23753,1400,1119,-1, 2007-10-22
6094,472,425,186, 2010-08-27
19982,1580,344,28, 2020-10-09
26531,487,77,7, 2010-04-19
12447,179,102,-1, 2018-07-21
15427,1138,221,234, 2008-08-10
23883,144,227,-1, 2010-09-14
22273,3,2,3, 2011-08-15
32605,122,1,1, 2010-06-20
6695,395,458,195, 2007-08-17
14532,633,2389,184, 2007-01-26
15039,3587,12238,1691, 2007-10-08
11554,1113,122,117, 2017-11-12
4530,996,520,54, 2009-04-07
24731,3,22,1, 2010-03-05
2375,148,985,51, 2008-12-08
27164,663,359,58, 2006-07-27
32677,1162,51,-1, 2010-05-02
14858,375,149,127, 2008-11-03
27468,2617,29432,1159, 2007-02-19
13757,1564,470,164, 2008-06-01
32363,538,243,-1, 2009-05-11
21569,420,637,4, 2007-01-08
20869,191,41,12, 2012-05-01
2992,609,14,27, 2012-10-17
15301,596,117,3, 2009-10-30
25355,747,119,79, 2010-02-19
115,523,139,60, 2007-07-24
6465,414,104,9, 2009-12-05
18290,154,49,1, 2011-11-13
5628,409,1524,1104, 2009-04-16
24858,468,113,204, 2011-05-06
31714,36,33,9, 2013-06-14
31682,4,1,-1, 2014-09-03
12557,1729,341,21, 2010-12-05
3709,739,446,250, 2009-09-13
22444,356,44,1, 2011-05-13
2909,1522,1080,53, 2009-05-03
5749,2216,671,410, 2011-07-31
10578,21,3,2, 2008-06-19
19566,50,15,79, 2009-09-07
18362,2,104,-1, 2012-10-19
4469,1252,253,1856, 2007-09-24
2296,1706,712,33, 2011-05-17
25165,970,302,174, 2009-03-30
12302,2243,627,571, 2010-12-26
32685,9,55,1, 2015-03-19
26204,784,234,28, 2016-02-26
12742,1578,325,64, 2010-07-19
5842,2,286,-1, 2013-04-13
13353,736,7,422, 2012-08-23
22374,4737,40,5, 2008-09-22
20782,257,476,1, 2015-12-21
9647,1581,932,194, 2009-06-10
25968,785,807,64, 2009-06-18
1171,457,585,67, 2010-02-06
18071,35,2,5, 2017-01-17
11204,1,4,-1, 2017-05-14
8869,24,3,-1, 2017-09-28
5491,901,182,244, 2007-02-25
13294,669,18,82, 2014-11-24
20313,23,8,1, 2014-08-15
17527,844,495,611, 2005-12-24
23124,1697,286,2557, 2015-04-11
9739,1146,453,1958, 2009-05-16
6166,344,1098,43, 2009-07-29
1961,2824,387,1022, 2006-08-29
21175,506,270,689, 2007-07-10
5461,3585,1631,1189, 2007-07-26
16549,1192,159,143, 2009-11-08
2670,265,126,2, 2011-03-30
1793,1272,315,736, 2009-05-27
13879,22,10,46, 2006-02-18
19237,55,362,1, 2017-02-07
8540,1070,45,150, 2006-05-03
20428,121,81,58, 2007-08-04
16321,1267,898,513, 2006-03-17
15856,812,149,29, 2006-04-10
24482,713,183,408, 2011-07-29
1402,92,19,-1, 2009-05-26
25168,109,31,1, 2005-10-16
6017,870,59,20, 2012-06-10
31941,4,1,-1, 2015-07-11
15521,593,103,84, 2009-09-05
17082,242,21,-1, 2010-07-11
28533,474,139,5, 2010-08-12
13345,266,121,16, 2020-07-10
19386,655,502,689, 2013-11-23
4101,14,17,7, 2007-06-20
13864,247,212,57, 2010-01-09
9405,176,17,2, 2016-08-25
7606,308,97,33, 2007-12-31
5355,1736,99,703, 2009-01-25
14277,315,157,8, 2007-07-06
5195,264,27,12, 2010-12-13
21981,255,19,-1, 2007-12-25
1410,94,69,36, 2018-03-07
26669,46,260,75, 2017-04-27
31948,5,14,-1, 2008-05-22
6871,247,132,11, 2008-12-23
11489,264,1142,29, 2006-02-10
27299,702,351,748, 2005-08-05
26856,6,-1,22, 2009-09-21
11890,946,264,19, 2012-05-05
13099,1549,1172,325, 2005-12-17
18055,63,4,14, 2010-12-10
20903,594,166,1, 2007-12-16
23420,2370,454,233, 2011-01-11
11498,-1,41,-1, 2015-07-27
26583,573,32,114, 2007-11-11
21211,29,7,1, 2010-09-10
28384,167,1292,16, 2010-06-24
4417,1,63,-1, 2011-01-28
3198,1198,69,230, 2016-05-09
18594,38,17,1, 2014-11-14
8570,7,130,1, 2019-01-03
10702,653,11,18, 2013-07-16
1942,196,121,102, 2010-08-21
9303,190,131,-1, 2010-11-06
626,262,209,43, 2015-03-22
5712,1061,221,73, 2005-08-04
18585,248,76,1, 2012-10-10
3183,14,14,1, 2011-11-19
23462,224,246,1, 2011-05-19
27751,1911,71,831, 2015-01-12
4528,89,140,10, 2016-05-08
3510,168,3721,41, 2014-09-15
16438,437,109,331, 2009-01-29
26956,595,31,2, 2015-09-23
32146,7,1,-1, 2016-05-29
12703,989,500,110, 2016-11-29
10784,155,313,4, 2010-12-12
9596,1987,1300,1329, 2012-03-10
24926,1104,98,1497, 2008-01-19
6157,85,380,15, 2005-06-15
6754,1774,698,1446, 2007-07-15
4874,138,789,32, 2008-02-14
23637,2659,579,232, 2011-05-28
3819,121,83,12, 2011-11-18
7008,311,311,8, 2007-04-13
22609,1661,31,48, 2016-12-25
28416,500,66,138, 2011-01-21
23863,115,70,7, 2020-04-04
26839,1242,356,90, 2009-07-16
25374,113,47,8, 2015-08-17
26800,3258,188,34, 2005-08-24
11255,472,112,1007, 2010-10-28
10580,402,289,122, 2010-11-26
21798,765,307,686, 2010-01-29
4545,147,18,305, 2018-06-30
7894,662,34,6, 2009-09-27
26419,360,103,6, 2010-02-24
25386,166,208,37, 2011-05-15
362,173,42,1, 2012-10-25
4911,1088,324,287, 2006-03-11
991,2640,286,51, 2009-09-17
4,483,321,242, 2009-06-11
8148,1046,634,6, 2009-11-23
14008,326,54,13, 2009-04-02
14355,165,144,27, 2010-10-01
31494,3,-1,-1, 2018-11-16
15591,464,152,79, 2007-06-19
1652,341,177,34, 2014-04-19
28425,64,-1,71, 2020-05-05
18794,227,191,-1, 2020-10-03
20454,805,57,46, 2006-09-20
4585,1389,116,57, 2006-08-14
21844,2471,310,48, 2009-10-03
11078,385,128,62, 2009-11-26
7246,1752,393,776, 2008-05-10
12412,580,118,760, 2011-01-21
7389,617,268,32, 2010-02-13
9933,409,7,22, 2009-05-10
602,15,278,1, 2011-08-27
7675,665,14,-1, 2014-07-04
26359,351,155,43, 2013-07-09
24495,237,64,14, 2017-11-23
8445,2110,450,679, 2010-04-03
10801,206,39,25, 2008-04-16
31567,3,-1,-1, 2020-10-21
20085,574,155,21, 2017-03-05
13124,441,165,15, 2009-12-12
23236,1495,9,71, 2019-08-28
620,479,59,16, 2012-04-19
4063,194,70,44, 2014-09-26
16763,118,3,3, 2014-05-10
8373,2506,152,36, 2009-04-01
16860,1553,529,2743, 2006-08-07
19889,965,1947,311, 2007-08-02
7849,2108,5360,127, 2010-02-20
31439,6,-1,1, 2011-11-23
8064,1,7,-1, 2019-01-01
8588,663,392,16, 2010-03-24
9544,925,633,227, 2006-02-04
13448,1014,441,2191, 2007-01-24
5283,4,2,1, 2017-06-05
1683,542,61,125, 2009-08-06
10347,1266,370,242, 2010-01-05
18881,38,257,20, 2018-08-26
2548,-1,5,-1, 2019-04-30
1441,2684,1193,8593, 2006-11-07
19156,8,203,-1, 2008-11-26
22709,583,126,16, 2007-04-20
1252,720,495,445, 2009-05-01
32551,2,-1,-1, 2020-03-11
6594,30,1,-1, 2012-07-03
2555,1141,535,441, 2005-10-08
791,1289,474,52, 2013-08-10
18378,315,278,111, 2013-09-24
2676,205,11,466, 2018-07-25
15495,700,548,2218, 2011-01-19
14814,299,96,209, 2011-01-29
20644,85,3,-1, 2013-01-24
12858,177,18,1, 2011-05-27
22748,287,459,11, 2015-02-03
11521,3558,332,4568, 2011-11-11
32541,26,1,-1, 2019-09-17
18899,1514,54,264, 2008-12-19
31399,189,23,-1, 2015-07-31
14914,2088,1152,266, 2006-08-14
1693,8,7,5, 2020-02-03
17211,594,300,97, 2007-11-11
17119,2217,600,2219, 2008-06-23
17256,542,220,481, 2009-10-26
1232,554,158,188, 2008-07-30
1282,2,16,-1, 2017-06-16
11415,535,835,886, 2012-07-22
2984,261,395,17, 2007-08-21
2576,59,17,-1, 2014-03-23
4178,282,89,18, 2013-03-02
24138,325,90,25, 2011-01-08
11956,9,6,6, 2020-07-19
10774,917,614,851, 2007-04-29
3285,822,272,394, 2007-05-31
6729,393,605,23, 2006-03-13
22830,3,2,-1, 2019-08-26
10533,965,287,1, 2007-05-10
27026,85,29,217, 2006-10-01
3303,737,157,3, 2008-11-12
19355,46,146,40, 2007-10-18
27067,1246,333,437, 2006-07-18
12556,380,487,453, 2009-01-01
24854,388,407,-1, 2017-10-01
23556,39,13,8, 2016-05-31
27555,1194,211,186, 2008-04-18
3872,75,20,3, 2009-06-13
16446,1550,295,111, 2007-11-14
22719,15,25,1, 2010-11-13
4641,22,14,1, 2011-11-23
20496,101,164,66, 2017-05-26
21794,635,62,370, 2007-12-13
23248,630,198,1250, 2010-12-03
9633,1529,687,1079, 2009-01-17
11932,1279,376,118, 2017-04-06
17869,812,139,12, 2008-05-27
15879,439,214,20, 2009-01-18
32538,3,-1,-1, 2018-08-16
20343,63,15,1, 2018-06-26
12167,1285,92,385, 2009-09-09
28890,887,479,157, 2007-02-22
3646,139,104,1, 2017-01-24
5259,12,347,2, 2006-11-26
4547,447,490,17, 2013-03-22
28338,1711,187,340, 2006-12-03
7007,2168,1374,1321, 2008-09-28
5211,1649,1234,4970, 2005-12-07
6960,563,400,1, 2006-06-30
6422,1057,652,1141, 2009-12-06
9731,1432,930,189, 2009-04-04
1451,2224,2454,2051, 2011-07-15
3196,104,101,20, 2017-01-19
5784,113,295,46, 2005-10-29
24580,375,531,21, 2016-07-28
7044,99,771,2, 2007-03-26
32446,3,8,-1, 2013-05-22
32158,215,81,1, 2011-07-23
11745,1526,177,7, 2010-03-29
5375,1617,377,14, 2007-05-14
2361,1770,295,273, 2009-12-26
14712,300,72,24, 2012-11-17
7443,322,79,3, 2016-01-05
24967,393,31,4, 2008-06-22
7174,1704,445,240, 2009-06-04
5738,301,157,1, 2016-12-21
16993,117,109,1, 2013-09-17
15985,586,605,230, 2008-02-26
2309,68,6,228, 2006-12-19
13931,1473,169,288, 2009-10-15
23853,102,407,37, 2007-08-10
1398,1,160,-1, 2008-11-11
27444,124,190,11, 2008-02-26
20161,6,3,-1, 2007-12-06
4223,33,129,-1, 2016-02-15
11488,118,295,20, 2008-12-16
14889,749,425,208, 2006-06-12
11828,351,83,17, 2011-02-23
759,504,5,6, 2013-12-12
4594,347,214,24, 2005-12-17
32109,1892,112,-1, 2007-09-03
1207,658,286,18, 2012-02-11
6165,82,434,123, 2018-12-04
4046,-1,158,-1, 2016-05-23
3470,1313,872,287, 2007-05-29
6562,82,607,6, 2005-10-08
14795,250,50,8, 2009-10-21
5651,535,174,66, 2017-09-07
20686,175,575,-1, 2008-04-04
23342,689,374,10, 2015-11-05
19348,712,820,103, 2007-12-31
10912,826,586,253, 2013-06-17
13198,1309,628,93, 2009-12-03
6256,453,174,28, 2009-11-23
14215,915,11,15, 2017-01-15
4155,1398,320,210, 2010-08-31
32500,21,-1,-1, 2017-11-01
27804,256,26,12, 2017-03-30
21836,291,3,3, 2012-01-26
5123,193,2,36, 2013-01-30
10288,2007,107,2276, 2008-06-08
23897,3898,432,304, 2009-12-30
1029,30,3,1, 2013-11-05
26915,-1,99,67, 2009-02-22
26157,1262,343,489, 2008-08-02
14514,50,11,31, 2011-09-27
17819,5,12,-1, 2020-02-22
5363,2144,690,1041, 2006-03-12
9964,873,233,6, 2012-01-18
4268,305,85,7, 2009-09-27
25561,399,390,209, 2008-11-10
17637,410,278,18, 2012-02-10
726,583,445,40, 2019-11-26
6456,285,95,27, 2007-08-03
14544,2131,754,1223, 2006-05-04
1100,8,12,7, 2013-10-26
27179,289,153,102, 2006-08-27
15374,2770,412,1350, 2008-07-26
14546,319,67,13, 2005-12-29
23675,510,505,130, 2007-12-02
7336,1298,1499,211, 2010-12-06
8166,272,21,1315, 2013-07-29
651,969,177,297, 2013-12-25
2132,952,301,1138, 2008-06-11
25733,1786,164,94, 2009-03-19
582,28,25,-1, 2010-01-12
15892,373,204,12, 2010-01-10
17744,432,327,14, 2009-06-09
28365,180,93,22, 2006-06-14
5914,1293,464,20, 2010-08-22
6288,1610,8,2, 2006-10-23
22715,450,123,6, 2016-07-28
16355,3588,584,1480, 2007-06-05
22184,4123,3857,121, 2006-10-28
31555,8,140,-1, 2011-10-25
22607,388,41,7, 2009-01-03
1248,414,100,123, 2009-02-08
10607,561,821,-1, 2007-09-19
28303,890,235,123, 2006-08-04
3006,468,787,20, 2013-03-07
3189,655,399,9, 2012-02-03
3492,376,111,56, 2009-12-25
12262,550,312,172, 2009-02-02
17695,1002,567,6, 2009-12-03
7818,815,195,213, 2008-06-01
4413,1500,1362,1621, 2009-03-29
6217,343,187,1605, 2008-08-21
6441,57,770,2, 2007-08-23
13325,368,415,30, 2009-05-29
11013,71,308,188, 2013-05-24
3791,18,90,2, 2011-10-23
4367,148,221,4, 2012-04-27
8623,20,80,1, 2015-11-23
19953,630,347,214, 2007-12-23
26745,852,148,149, 2008-04-12
17898,117,239,3, 2018-09-24
22050,1091,653,1, 2016-08-18
1461,404,498,158, 2013-12-05
11107,256,155,6, 2015-01-20
24984,956,700,311, 2010-01-04
13334,96,37,28, 2013-02-23
11613,217,10,1, 2014-07-09
10326,290,525,119, 2007-11-17
20675,2253,678,69, 2008-03-14
2033,1184,441,35, 2007-01-31
23265,633,458,384, 2010-05-19
1749,290,62,205, 2009-09-24
10861,938,598,141, 2011-05-14
15090,456,92,209, 2009-09-12
21279,2423,361,266, 2009-03-23
1521,203,15,3, 2009-10-29
14433,266,246,4, 2011-08-25
17111,1263,972,25, 2010-04-08
4596,505,319,253, 2009-03-26
17630,2286,847,1300, 2006-01-07
2618,1528,62,14, 2010-12-11
10488,420,782,27, 2011-01-21
26112,1621,2231,516, 2007-12-09
7627,565,501,116, 2005-10-05
7346,426,462,127, 2010-12-15
3695,113,173,6, 2007-10-03
13546,1521,303,3, 2009-06-18
7305,554,247,82, 2010-09-28
19686,328,645,84, 2017-02-20
19461,572,164,331, 2018-07-04
25359,217,132,59, 2009-08-18
17802,350,633,62, 2009-11-28
3277,9,30,-1, 2010-03-17
22192,21,17,1, 2017-05-18
8672,1666,160,266, 2010-01-30
2247,527,245,32, 2006-05-10
498,4,18,-1, 2019-01-24
31940,27,1,-1, 2018-03-27
12517,106,251,1, 2011-02-16
7589,23,113,1, 2010-04-27
2422,3199,932,1133, 2005-11-13
13792,695,46,19, 2008-11-25
13348,176,68,41, 2005-08-31
3652,307,3,-1, 2016-11-30
24909,4703,140,363, 2009-06-14
32047,6,129,1, 2009-10-30
18099,1277,1265,246, 2008-04-14
17307,1003,82,396, 2008-07-12
13121,473,1177,21, 2007-07-01
1543,937,900,537, 2011-02-10
19128,110,239,-1, 2018-01-14
23546,1106,1705,7, 2010-05-21
20263,789,128,-1, 2008-10-17
15476,19,28,19, 2012-10-29
32042,1166,383,-1, 2014-03-23
17269,904,194,25, 2015-10-09
9795,208,483,57, 2008-10-05
24221,41,39,-1, 2008-04-29
11789,251,141,67, 2010-08-21
2228,871,246,347, 2008-11-02
8988,43,141,36, 2012-11-24
16014,45,198,33, 2020-02-04
26972,602,696,41, 2008-06-28
27269,184,18,2, 2016-12-20
21827,95,31,4, 2015-12-09
25091,1085,305,569, 2011-08-21
19481,716,265,434, 2011-04-09
2122,721,139,63, 2007-05-02
32356,93,327,-1, 2016-01-17
26271,505,272,66, 2013-07-29
13969,349,224,35, 2007-11-02
10750,984,576,893, 2006-04-23
9665,369,194,81, 2007-09-28
5180,504,491,125, 2008-01-10
3317,459,530,682, 2008-12-12
28200,191,-1,1522, 2010-02-25
1640,13,26,12, 2008-03-26
16123,200,35,16, 2013-03-26
9446,470,470,132, 2006-12-13
3786,225,146,2, 2007-01-23
3098,53,11,-1, 2018-12-23
10504,63,477,54, 2010-09-18
28862,235,177,3, 2011-02-21
24947,42,7,-1, 2016-06-06
31398,81,41,-1, 2009-09-01
6536,773,1350,39, 2008-11-19
23433,625,596,363, 2009-11-01
9401,152,109,-1, 2005-05-10
2464,239,32,5, 2013-01-11
189,108,668,98, 2016-08-30
22894,2655,848,6107, 2010-01-27
27263,1246,2564,2386, 2007-02-25
17692,695,262,9, 2009-12-21
10689,1130,161,74, 2010-10-20
7940,531,51,2, 2009-12-07
19644,453,217,385, 2007-11-25
1982,25,17,-1, 2018-01-25
9305,1105,142,681, 2006-12-13
1458,676,51,4, 2008-03-28
28173,898,403,413, 2014-11-16
25990,415,114,25, 2010-04-08
20200,132,231,85, 2011-11-11
6190,251,409,3, 2017-04-27
17807,1935,638,781, 2006-11-29
2191,431,113,20, 2012-07-02
27739,1027,61,3, 2010-11-08
17790,23,32,-1, 2014-01-26
4626,1192,195,314, 2012-01-24
32934,345,41,-1, 2011-07-14
10577,151,86,5, 2013-12-16
8361,1347,2493,274, 2007-08-31
7550,40,6,-1, 2020-07-06
9688,1540,282,244, 2008-12-13
7753,717,289,93, 2007-06-03
11854,115,183,1, 2009-06-19
12756,709,423,72, 2011-05-12
18754,116,139,6, 2012-01-19
12341,100,67,1, 2009-03-31
20340,114,3,85, 2007-02-02
12770,617,241,769, 2008-10-01
8772,939,771,178, 2013-02-15
28516,312,2452,24, 2007-01-20
5439,277,229,53, 2013-06-08
2063,28,106,-1, 2019-12-31
1839,148,306,13, 2012-03-12
23900,687,2689,143, 2007-02-27
14637,56,66,9, 2006-01-14
28894,132,342,7, 2018-12-11
18546,11,146,-1, 2009-12-23
760,609,183,48, 2008-12-05
21731,429,117,1304, 2017-02-19
31535,2,1,-1, 2012-04-18
8181,43,39,19, 2008-12-20
6073,460,46,289, 2006-03-08
16931,578,383,187, 2011-06-17
11543,7,10,-1, 2016-10-04
5063,1091,237,549, 2010-07-25
17956,398,114,-1, 2011-02-08
3878,35,40,-1, 2020-05-10
5230,-1,1,-1, 2020-10-28
357,539,71,144, 2006-04-30
27727,800,155,204, 2008-09-29
26933,1052,24,22, 2012-09-29
13026,-1,459,963, 2011-03-27
2964,1449,78,49, 2012-02-01
10185,511,482,89, 2010-01-01
27510,868,1176,349, 2009-04-17
26273,525,147,322, 2015-01-11
12882,424,247,91, 2006-07-24
32118,652,9,-1, 2016-03-14
21805,662,180,332, 2015-03-12
26743,1291,145,24, 2009-12-06
7025,28,10,-1, 2016-07-16
12152,641,651,51, 2011-03-12
3565,313,1205,115, 2008-10-05
14577,107,47,776, 2013-12-13
25731,183,1380,376, 2007-04-04
18453,548,396,18, 2015-12-30
27072,408,692,67, 2010-09-12
275,504,14,433, 2012-03-11
23816,401,85,4, 2011-03-06
17708,1884,225,2374, 2010-01-25
6500,712,135,6, 2007-06-17
1176,283,407,113, 2013-01-20
3953,11,59,-1, 2018-04-01
12116,408,1137,13, 2007-05-28
5557,538,2073,286, 2008-08-12
26269,238,31,21, 2006-03-15
3298,34,31,20, 2020-04-16
26896,1903,1309,8, 2010-05-14
6532,293,43,51, 2017-05-12
3743,455,460,5, 2010-03-19
2557,2088,629,2528, 2007-11-30
15785,267,13,4, 2010-06-06
8206,513,428,1363, 2009-08-07
28713,714,77,1368, 2010-03-14
4733,667,538,3, 2012-12-15
11057,969,377,3108, 2008-05-20
31178,22,62,11, 2007-01-14
2588,12,2,1, 2020-04-09
15092,126,99,2, 2013-08-16
26037,1253,530,2889, 2006-06-18
6221,188,262,53, 2018-12-10
23512,127,139,30, 2010-01-14
8231,23,454,424, 2009-06-27
8120,571,1150,-1, 2008-01-21
3057,2509,199,2033, 2008-06-27
10277,1286,82,397, 2010-06-14
2875,1365,190,1, 2008-07-17
12613,4591,119,836, 2009-06-16
22897,224,42,1010, 2007-09-11
17539,480,2447,17, 2007-01-24
197,230,8,1, 2011-12-19
22298,1413,838,209, 2007-08-20
23056,209,143,62, 2017-05-30
23882,2452,1030,217, 2012-12-24
10660,443,668,532, 2012-02-08
8751,1575,549,2, 2011-01-03
1040,205,185,825, 2018-03-08
21764,1007,68,125, 2007-01-14
22996,11,65,1, 2019-06-08
17775,126,1454,-1, 2007-08-20
20483,33,6,96, 2006-10-11
21126,91,28,-1, 2012-12-01
3194,84,40,-1, 2011-03-27
3890,6,8,-1, 2012-09-10
31623,86,1,-1, 2016-07-18
379,1693,39,12, 2009-12-26
17904,2093,684,42, 2006-11-24
3873,5,357,-1, 2008-03-08
3019,865,111,61, 2011-07-24
4085,419,53,2, 2014-12-06
27774,629,662,219, 2007-08-14
22056,107,14,10, 2008-02-20
31590,204,1,1, 2018-10-23
3514,973,148,78, 2008-03-25
32946,136,26,-1, 2013-04-24
9548,622,89,18, 2013-09-28
18024,11,44,-1, 2010-05-19
9611,14,6,-1, 2015-09-22
27846,37,-1,3, 2014-05-22
695,1119,413,266, 2006-07-17
4099,2397,114,11, 2014-09-04
19164,1067,319,2, 2009-04-03
32173,11,-1,-1, 2016-03-18
22294,46,4,-1, 2018-07-26
32525,2,39,-1, 2017-07-02
15885,227,19,58, 2014-11-21
19151,639,606,1, 2007-08-16
13596,484,410,23, 2016-01-16
25241,50,263,164, 2019-02-02
19856,2184,159,2864, 2010-07-09
26425,1222,259,725, 2008-01-31
21751,202,158,8, 2017-07-18
5884,23,72,11, 2018-01-20
4749,375,260,69, 2007-09-01
1604,599,2461,13, 2008-07-13
25205,2118,182,450, 2008-01-18
23157,288,8,1, 2013-01-07
5375,1619,377,14, 2007-05-14
24953,1104,604,11, 2007-01-31
22267,644,506,75, 2017-09-04
2371,63,1123,-1, 2009-09-03
10254,1124,5372,3192, 2008-01-18
12098,894,691,3125, 2006-04-14
15677,2497,311,210, 2008-12-12
19174,172,108,-1, 2019-01-12
4976,3220,2797,617, 2006-08-22
7040,2,57,3, 2008-02-21
21823,1647,154,91, 2006-11-21
13750,118,458,30, 2006-02-06
5496,214,85,56, 2007-11-19
12142,589,19,6, 2011-12-18
32474,60,-1,-1, 2015-06-01
101,530,157,86, 2007-03-14
27827,4584,1784,3924, 2007-08-14
18866,389,232,103, 2014-10-20
13704,1466,473,175, 2008-11-10
20564,2398,1019,754, 2008-11-08
28731,467,89,3, 2008-03-04
20826,759,149,5, 2015-05-09
4596,505,319,253, 2009-03-26
13658,291,229,9, 2005-12-05
9434,18,23,29, 2006-10-24
9439,325,365,20, 2011-03-12
1264,172,206,5, 2009-01-06
5400,1180,1122,270, 2009-04-05
10506,143,124,4, 2011-12-12
18781,454,72,5, 2014-12-28
17877,800,276,95, 2006-04-18
15010,1121,631,56, 2012-07-20
9344,291,167,50, 2007-06-24
530,558,333,-1, 2013-11-30
7346,426,462,127, 2010-12-15
5643,1008,226,4, 2012-11-19
14408,375,301,112, 2006-03-04
6547,1684,721,4, 2007-04-01
13577,518,80,15, 2011-02-14
6568,749,43,1, 2009-08-26
28567,403,199,400, 2007-02-14
14726,15,3,3, 2009-12-02
12631,970,206,414, 2009-06-06
12520,200,188,5, 2008-02-05
31526,29,1,1, 2012-01-05
13823,292,198,124, 2015-11-04
3236,214,58,45, 2005-10-06
18796,636,12,48, 2011-02-18
10231,290,49,5, 2012-11-11
1961,2824,387,1024, 2006-08-29
10014,83,7,12, 2013-05-09
10150,70,70,-1, 2016-06-03
20944,805,248,3, 2009-08-12
1606,868,294,93, 2008-07-24
374,20,20,4, 2011-07-27
2299,813,767,781, 2008-06-11
18074,103,304,-1, 2014-06-28
6555,1123,1349,149, 2008-02-26
14863,1062,364,64, 2005-11-07
31442,3,-1,-1, 2018-03-19
13174,565,461,60, 2011-01-09
1144,388,31,102, 2009-02-22
8280,1296,952,393, 2005-10-18
18435,462,358,170, 2012-11-03
17469,76,139,-1, 2009-09-24
602,15,278,1, 2011-08-27
11958,432,757,109, 2008-04-09
14869,67,70,59, 2015-09-23
20496,101,164,66, 2017-05-26
12436,783,649,245, 2009-03-12
10628,603,217,283, 2009-04-05
4858,1485,774,252, 2005-08-04
1171,457,585,67, 2010-02-06
18683,1875,197,458, 2007-04-29
21306,3630,442,45, 2006-03-09
5749,2216,673,410, 2011-07-31
11390,9,3,2, 2020-05-15
9487,447,114,49, 2008-06-30
3700,12,4,-1, 2017-01-19
9665,369,194,81, 2007-09-28
8672,1666,160,266, 2010-01-30
3565,313,1205,115, 2008-10-05
27450,623,439,242, 2008-08-07
6729,393,605,23, 2006-03-13
11382,492,173,163, 2007-01-04
611,8,9,2, 2012-05-28
11363,343,68,-1, 2008-11-16
11198,1124,44,413, 2008-12-18
13468,439,82,52, 2007-01-14
19869,163,3,5, 2009-09-26
14233,75,11,5, 2009-08-31
21692,820,27,2, 2015-09-16
13731,392,80,110, 2006-02-10
4369,3811,1408,269, 2009-01-16
25176,265,61,3, 2011-06-16
27381,1429,-1,52, 2007-03-14
32606,520,79,1, 2010-03-04
11122,166,5,11, 2009-03-05
12155,1030,74,-1, 2008-10-07
2880,2865,269,194, 2010-12-26
22858,220,274,6, 2006-03-28
12193,784,479,417, 2009-02-06
12968,853,218,165, 2010-04-11
3791,18,90,2, 2011-10-23
8980,1150,818,1, 2007-05-05
1887,7,18,-1, 2009-05-14
4077,1489,533,882, 2006-05-04
25187,1254,654,174, 2010-02-15
20140,258,12,91, 2007-12-26
3692,279,337,-1, 2010-09-14
